player_id,goals,assists,minutes_played
17249,3,4,1743
17259,0,2,45140
17273,2,0,5007
17292,2,0,452
17313,2,1,10999
17320,2,4,5216
17328,2,1,1437
17348,0,0,2070
17352,6,3,3975
17370,16,1,2303
17372,3,1,3047
17374,1,0,1016
17386,3,1,6573
17396,7,4,9102
17422,2,0,1617
17432,0,0,351
17441,0,0,2765
17465,14,17,13542
17491,1,5,7460
17555,1,2,5240
17592,0,0,17206
17675,1,1,2281
17689,15,1,3939
17693,4,10,4477
17734,0,0,90
17735,2,2,4496
17749,2,9,14120
17804,2,5,7127
17872,13,15,5020
17879,0,0,2370
17880,0,1,11662
17885,3,0,3004
17930,1,1,2642
17965,0,0,39408
17976,0,1,624
18001,1,2,1284
18006,8,26,13462
18012,1,1,2579
18019,0,0,422
18021,21,14,16186
18036,0,0,957
18091,0,0,1253
18093,4,1,5440
18097,0,0,572
18100,11,2,7065
18224,0,1,2327
18227,5,3,8127
18277,2,1,506
18290,0,1,180
18298,0,0,397
18301,5,5,6122
18310,1,1,6525
18324,4,2,1721
18331,28,26,8063
18350,0,0,1606
18379,0,0,799
18397,2,0,366
18416,8,4,2474
18418,1,0,1149
18429,17,13,7655
18445,1,1,3648
18502,0,0,270
18514,8,1,2138
18532,1,3,2558
18533,1,0,909
18537,1,2,653
18542,5,3,9905
18543,6,2,2038
18547,0,3,13520
18592,2,0,1001
18644,107,41,20270
18646,1,1,3132
18673,0,0,167
18702,0,0,615
18759,7,17,19715
18807,0,1,1693
18828,2,1,1636
18829,60,16,7943
18831,0,0,375
18833,1,2,1884
18860,10,6,4396
18870,4,10,2541
18871,1,9,2951
18878,1,0,4116
18893,1,4,896
18894,0,0,132
18900,36,24,11882
18901,1,3,11176
18909,63,36,19402
18912,17,21,7336
18918,2,12,16723
18922,257,122,35515
18923,4,1,3795
18927,8,4,13430
18929,4,5,3556
18934,26,31,20774
18935,26,37,12066
18940,0,1,12660
18944,40,6,36953
18945,0,0,2558
18947,9,16,8945
18949,7,6,2562
18952,11,7,6240
18955,10,21,14615
18958,45,35,10138
18975,7,2,2675
18981,3,3,3443
18999,2,1,3335
19013,6,2,2389
19041,15,11,15735
19045,0,0,1574
19057,7,2,6801
19058,4,11,11553
19059,0,0,10527
19061,2,4,7436
19062,1,0,2038
19063,1,5,12361
19081,0,0,984
19083,0,2,10772
19085,10,4,4166
19087,5,6,2969
19104,32,11,5164
19108,0,5,8800
19112,31,32,21782
19114,0,0,418
19119,0,0,938
19136,0,0,3981
19138,1,0,2754
19139,7,10,4663
19182,0,0,1987
19230,0,0,496
19249,0,0,765
19286,0,3,4089
19299,0,0,194
19301,0,0,135
19305,18,21,23533
19312,18,14,18962
19319,0,0,5
19325,0,0,186
19342,0,0,14
19354,5,20,12501
19356,0,0,2479
19363,0,1,2600
19368,10,11,15668
19375,4,1,12596
19385,1,1,1200
19402,0,2,443
19407,0,0,1501
19409,30,8,23017
19435,1,0,3913
19437,1,1,155
19438,0,0,3392
19439,1,0,609
19442,4,13,4746
19446,10,15,12588
19447,39,6,7824
19450,2,0,1827
19548,10,12,10408
19619,0,0,7816
19636,14,4,6783
19638,13,2,18168
19641,4,0,3595
19671,0,6,3511
19693,0,0,1980
19694,8,14,14728
19702,0,0,2773
19708,9,4,5067
19712,0,1,591
19715,0,0,88
19719,1,0,155
19721,0,1,1421
19726,3,0,7133
19736,2,2,666
19819,74,43,16210
19857,0,0,92
19892,6,5,4406
19896,0,0,5421
19917,0,2,3537
19940,1,1,4921
19946,10,9,5208
19948,0,1,13992
19953,0,0,285
19958,0,0,1260
19979,0,0,6068
19981,1,8,19226
19987,1,0,853
19998,25,6,17886
20003,7,4,18493
20005,82,89,30184
20007,9,18,20060
20046,0,0,735
20081,3,3,16792
20124,0,1,3668
20137,44,70,22330
20232,1,1,4105
20276,3,5,4766
20296,1,0,5946
20306,2,2,2519
20313,5,21,16538
20346,25,7,7673
20351,28,10,5822
20362,1,1,3407
20378,0,2,3479
20386,0,0,461
20394,0,0,8354
20410,16,5,3456
20444,2,3,1525
20463,12,12,8064
20506,10,46,27450
20586,7,19,10175
20587,2,4,16666
20622,5,7,6972
20623,4,2,3020
20714,0,1,1528
20726,17,6,5005
20730,9,7,7219
20750,0,2,5838
20778,2,3,6309
20833,0,0,1864
20838,18,4,7637
20841,7,2,4626
20843,2,7,5759
20844,5,10,5140
20848,0,0,2267
20850,0,0,1260
20852,10,12,7958
20853,5,3,5715
20854,12,4,5669
20855,0,0,3026
20857,0,1,4908
20859,0,0,1294
20861,35,63,17669
20887,0,0,1239
20903,29,9,4860
20905,17,2,3034
20913,4,1,7371
20920,0,0,647
20941,2,0,1767
20975,0,0,55
20980,2,2,1248
21039,0,0,2
21042,4,4,4361
21060,0,0,1170
21086,1,0,3761
21101,0,0,431
21108,2,0,1694
21151,6,12,12803
21175,94,31,18445
21191,0,1,4700
21227,1,12,6178
21245,14,8,4454
21297,0,5,2418
21306,28,26,33007
21314,1,1,2119
21327,0,0,21773
21332,1,1,2271
21333,7,23,5117
21334,5,3,12783
21338,1,1,3691
21354,1,3,2786
21369,35,32,12507
21370,0,9,9403
21371,0,0,990
21372,0,0,178
21382,12,3,2567
21387,0,0,180
21398,1,2,583
21415,0,0,1811
21416,14,21,4726
21419,8,5,19391
21447,0,1,2054
21449,3,3,4295
21480,11,17,10075
21482,0,0,255
21488,13,18,7284
21490,12,6,3693
21493,0,1,2873
21496,1,2,1427
21515,0,0,36
21522,0,0,1275
21552,0,0,572
21590,0,0,2767
21611,0,0,3
21620,10,4,4262
21666,1,1,1207
21690,0,0,368
21696,3,1,3883
21701,2,3,2763
21703,0,0,3510
21725,11,27,22508
21726,0,0,3063
21732,0,2,258
21748,31,38,10409
21750,0,2,478
21752,0,0,236
21756,3,1,4515
21763,7,13,18258
21769,0,1,2904
21770,2,4,4998
21779,0,0,2134
21780,0,1,607
21782,3,3,7290
21829,0,1,2422
21859,0,7,7423
21861,2,13,5101
21863,0,2,2416
21872,0,0,8734
21876,1,4,3357
21887,3,7,6589
21891,0,0,19116
21905,2,3,15465
21913,0,0,21
21924,1,1,4694
21935,0,0,1823
21942,3,2,1382
21954,2,3,1274
21955,0,0,819
21972,4,10,13023
21988,1,0,1441
22053,0,2,1564
22067,16,19,6706
22068,61,94,20254
22092,0,0,180
22093,5,1,7046
22102,0,0,1498
22109,0,0,6955
22123,0,0,469
22131,5,3,3109
22139,2,9,8370
22140,0,1,8496
22141,0,2,20706
22149,0,0,9720
22165,2,10,2852
22167,0,0,699
22169,1,2,1349
22176,4,2,11931
22185,0,0,2752
22186,2,4,9269
22202,11,7,2590
22203,5,7,5409
22210,26,11,16536
22217,1,0,3058
22249,2,7,6153
22268,8,4,2877
22285,0,0,90
22318,0,1,14945
22320,0,0,1612
22328,131,37,24765
22338,7,7,9031
22339,10,4,3389
22340,0,0,104
22348,17,26,9674
22372,12,3,6011
22377,17,20,8587
22378,34,32,22666
22382,67,21,12048
22386,10,7,24625
22388,118,19,16745
22390,18,8,22541
22395,0,1,611
22396,0,0,3330
22412,0,1,8873
22435,0,0,180
22440,0,0,415
22459,0,2,1743
22467,1,10,5630
22473,1,2,2104
22474,5,6,13178
22479,22,17,9787
22484,0,0,2520
22487,1,5,2883
22489,3,1,734
22490,3,0,3752
22491,0,0,1456
22495,3,3,3811
22499,5,10,6865
22501,0,0,889
22512,0,0,204
22513,9,4,6077
22515,11,3,3639
22516,1,6,4851
22519,3,3,5942
22542,1,1,2445
22546,0,0,1470
22550,3,5,11367
22555,4,3,6061
22568,3,1,2530
22586,17,5,3303
22594,1,2,1565
22598,4,0,2336
22609,4,2,14168
22613,0,1,800
22614,29,31,15218
22627,27,38,10667
22628,0,1,27745
22630,0,0,118
22632,0,2,1938
22635,0,4,3406
22636,2,6,1938
22642,1,3,5092
22645,2,1,2603
22673,5,18,10477
22686,0,0,33
22720,0,0,917
22723,2,2,4849
22724,1,0,2430
22728,0,1,2360
22741,0,0,227
22746,0,1,565
22749,2,5,7906
22753,4,3,2633
22785,0,0,13414
22801,1,2,1042
22802,0,0,1764
22809,0,0,6
22810,5,2,5333
22820,2,0,1376
22827,5,5,5472
22831,35,19,13608
22832,7,4,8807
22837,12,4,5610
22838,0,1,223
22851,0,0,1909
22853,2,1,3023
22860,0,1,28991
22877,8,5,2267
22881,1,0,2877
22887,5,2,6156
22896,10,4,3128
22898,1,6,5027
22902,5,8,7508
22913,0,0,4115
22917,8,2,12116
22920,7,0,7237
22923,1,0,9507
22931,2,1,5335
22943,4,0,941
22948,5,1,1721
22952,0,0,2300
22969,5,28,20641
22972,1,0,3116
22995,23,33,10913
23005,1,0,1630
23076,5,8,12453
23086,0,0,2610
23097,4,7,7589
23102,15,3,4228
23111,1,16,18846
23141,6,0,1247
23160,16,15,8317
23163,3,0,1209
23197,18,21,8389
23201,3,12,4833
23205,1,0,1670
23218,0,3,5808
23247,0,0,795
23250,4,1,7951
23265,0,0,2015
23270,2,0,1697
23284,10,24,13813
23287,0,6,4779
23292,1,0,211
23306,0,0,808
23307,1,3,5568
23338,0,0,6758
23340,4,3,3984
23345,4,3,2004
23365,4,1,859
23366,0,0,461
23367,1,9,2168
23379,4,6,9105
23389,6,0,2271
23403,0,0,1640
23410,6,5,3643
23443,0,1,7265
23463,2,2,1296
23492,9,5,9163
23496,3,2,543
23523,0,0,13080
23538,15,12,3789
23553,59,16,14786
23579,2,0,4442
23582,0,0,1818
23584,0,0,6757
23592,6,10,9316
23674,15,20,9416
23817,0,0,3000
23825,25,10,10607
23874,0,3,1504
23888,2,4,1875
23890,0,0,6
23897,0,0,266
23898,0,2,2068
23914,3,3,7698
23918,1,4,7110
23934,5,0,1071
23938,0,1,10756
23951,0,1,38811
23952,15,9,5242
23955,2,1,4893
23959,0,0,500
23960,5,11,24980
23966,68,11,10071
23974,0,0,14217
23976,1,2,1807
23989,20,6,6182
23996,14,29,7299
24000,9,2,10228
24001,0,0,4584
24004,0,0,2155
24006,0,0,2852
24008,1,2,6504
24010,3,2,6525
24011,1,0,1260
24026,4,3,657
24032,6,0,7622
24038,1,0,373
24043,14,8,5818
24049,21,25,13992
24054,1,1,1008
24057,0,1,187
24061,0,0,778
24081,2,11,8180
24105,0,0,5318
24112,0,0,16108
24113,5,12,6885
24116,0,0,457
24118,0,5,5174
24131,0,1,14826
24155,1,1,1080
24175,0,0,270
24180,21,7,24933
24195,0,0,90
24202,5,4,17935
24226,0,0,5895
24232,0,2,302
24233,0,0,3510
24237,8,7,3303
24260,0,0,1087
24282,11,0,1769
24284,0,0,2520
24305,0,0,2040
24316,0,0,22407
24337,17,16,6133
24379,20,10,7680
24404,0,0,5907
24429,0,2,1687
24458,7,5,1076
24459,16,0,2749
24465,2,0,693
24480,0,0,4080
24484,85,75,19355
24498,2,3,7623
24501,0,0,11329
24502,0,0,138
24523,2,4,3633
24567,0,0,1963
24589,8,15,5253
24606,5,0,13494
24609,0,2,2928
24633,38,13,4956
24634,0,0,1100
24635,0,4,498
24636,1,0,2781
24637,0,0,13
24654,17,8,6840
24661,2,2,11759
24670,1,1,5335
24700,1,2,4297
24709,1,1,1079
24713,0,4,4152
24805,0,0,110
24810,1,1,1348
24819,16,16,6496
24843,2,3,2451
24846,0,0,7527
24856,0,1,1244
24859,2,1,1635
24861,0,0,1730
24862,0,1,694
24877,0,4,3027
24880,5,10,9145
24912,12,10,18929
24913,0,1,212
24946,1,2,5074
24956,0,2,2436
24973,2,1,1747
24975,0,0,235
24976,1,0,3731
24977,11,9,8987
24984,3,8,2337
24986,0,0,214
24994,0,1,5145
25001,0,1,1903
25006,0,0,526
25013,0,0,120
25023,2,5,3950
25035,0,2,23305
25036,1,0,603
25041,0,0,387
25049,0,0,590
25060,0,0,1010
25066,0,7,9516
25090,0,0,135
25101,5,8,4159
25106,3,4,7079
25110,1,0,721
25113,1,1,1954
25115,1,2,712
25118,25,5,3537
25175,2,7,4738
25211,2,0,5843
25229,0,0,1110
25236,0,0,631
25248,3,3,9846
25289,0,0,8259
25316,67,16,12561
25318,0,0,1355
25319,7,4,3907
25366,3,0,1592
25368,1,1,1358
25389,5,18,9709
25395,1,0,3642
25398,0,0,1040
25411,2,2,1070
25412,2,6,11036
25427,18,26,12603
25441,1,10,6517
25461,0,0,131
25468,5,8,2253
25488,86,104,34474
25506,0,0,369
25508,0,1,32905
25520,0,4,26037
25523,16,11,16848
25542,0,0,493
25550,0,0,2075
25553,3,1,7353
25557,77,19,38903
25617,9,12,9501
25618,0,1,6367
25633,0,0,1580
25635,0,0,1260
25651,0,0,1770
25668,9,17,6174
25684,1,2,4401
25690,5,3,1223
25719,13,13,7365
25721,12,16,12809
25727,15,46,23306
25732,7,3,16754
25734,3,33,25357
25737,5,2,5707
25740,2,4,762
25742,25,8,6986
25750,0,0,18
25754,0,3,996
25758,4,3,10059
25780,4,0,2032
25785,1,0,187
25807,1,1,2264
25812,5,3,12347
25820,1,13,7211
25821,0,0,310
25823,2,12,15026
25825,0,0,685
25827,0,0,1021
25834,0,1,21731
25841,14,14,9559
25845,25,7,5721
25850,0,0,7794
25856,3,15,11145
25860,0,0,469
25879,6,3,11761
25889,1,2,6501
25891,21,2,6218
25911,0,0,717
25916,5,2,2681
25918,1,6,4796
25921,4,7,4122
25923,0,0,274
25933,5,0,1278
25942,6,2,12915
26014,2,0,6637
26063,17,22,6223
26065,0,0,11324
26066,9,2,9752
26082,4,3,9043
26099,3,16,5648
26101,2,29,7807
26105,22,32,14089
26139,0,0,208
26148,0,0,62
26153,0,0,416
26162,1,4,9308
26194,0,0,322
26199,16,11,8418
26200,0,1,1788
26239,0,0,636
26244,13,9,5167
26263,34,13,7844
26267,29,41,30325
26276,0,0,8701
26303,0,0,2198
26336,0,2,1752
26357,0,0,2617
26373,0,0,151
26399,220,57,22962
26407,4,6,3150
26432,39,40,10964
26443,2,4,4688
26456,14,10,3333
26460,11,13,7862
26462,1,3,3905
26485,10,26,27980
26486,7,12,3458
26502,2,0,770
26562,0,0,195
26569,1,0,4537
26574,9,10,4998
26579,0,0,1552
26582,0,0,11758
26585,0,1,4099
26591,5,22,13569
26633,0,0,2745
26669,5,1,20222
26683,0,0,537
26721,26,28,26937
26741,1,0,111
26751,0,0,2590
26763,0,1,1346
26764,2,12,14322
26771,9,5,3015
26774,0,0,570
26797,21,19,9255
26801,0,0,1146
26802,5,0,677
26815,0,0,625
26876,2,4,1401
26878,25,24,8498
26898,0,0,6
26934,0,0,1530
26936,9,5,9569
26946,3,1,1338
26980,11,4,2374
27017,0,0,3630
27019,1,0,710
27053,0,0,360
27108,5,7,6431
27114,3,2,7130
27126,0,0,90
27135,1,0,503
27138,0,0,171
27151,1,1,3211
27172,0,3,6886
27178,20,8,32994
27193,0,0,724
27234,0,0,23
27236,0,0,1155
27239,2,8,2839
27244,0,1,1350
27245,15,9,4947
27292,19,21,13519
27300,11,0,13175
27303,0,0,346
27304,3,1,8445
27305,10,4,9304
27306,14,12,15553
27307,2,0,1049
27346,0,0,1391
27349,0,0,4484
27368,0,0,219
27369,2,0,1886
27374,6,5,16919
27378,38,11,6337
27389,151,49,24851
27390,0,0,403
27394,2,7,8797
27448,0,1,5914
27453,7,2,7544
27470,14,11,9675
27471,8,21,6374
27486,0,1,14861
27487,0,1,2127
27488,0,0,76
27490,0,0,12664
27491,1,1,226
27493,0,2,15206
27494,8,2,17332
27505,0,2,725
27510,0,7,2955
27511,20,9,25227
27539,0,0,4994
27554,0,0,415
27565,0,1,12648
27577,12,7,3291
27581,1,1,11759
27583,0,0,15565
27592,0,0,90
27611,1,1,1407
27612,20,3,5464
27613,1,1,11366
27614,20,16,11614
27644,0,0,22
27659,0,0,180
27661,13,6,2845
27667,5,2,4378
27683,0,0,308
27700,9,7,12644
27706,0,0,17196
27729,2,1,1301
27800,2,11,7009
27805,39,31,16487
27807,0,0,12759
27811,0,0,742
27861,10,8,4012
27862,1,2,1458
27900,0,1,3490
27920,0,0,1170
27924,2,6,11946
27941,0,0,20503
27954,1,5,4331
27969,5,0,1214
27980,4,9,12909
27986,0,0,1879
27992,37,86,36929
28002,0,2,5603
28003,451,224,44380
28004,6,2,4093
28005,14,6,6517
28007,0,0,263
28020,3,12,17484
28021,0,0,40864
28022,6,1,8204
28023,0,0,90
28026,2,1,2037
28027,0,0,609
28031,0,0,1738
28124,0,0,2035
28140,71,65,24448
28163,0,0,1479
28171,18,24,10638
28179,20,16,8126
28186,0,1,5595
28245,6,5,2241
28252,7,5,4150
28260,3,9,8338
28261,17,21,12116
28283,1,9,5735
28285,0,0,288
28289,0,1,210
28306,0,0,90
28307,1,5,5414
28318,0,1,4532
28328,23,27,16223
28335,6,20,14502
28336,6,4,7493
28347,2,0,2651
28356,0,0,1913
28393,3,7,4140
28396,231,109,38558
28436,0,1,240
28456,0,0,159
28463,1,1,542
28481,0,10,8059
28490,0,3,2288
28511,0,0,33
28594,6,2,3012
28643,6,3,5623
28683,5,1,3309
28698,3,0,2134
28705,0,1,3454
28716,0,0,941
28719,1,0,2323
28728,0,0,2100
28753,1,2,1290
28775,12,4,3374
28800,5,3,1714
28801,0,0,380
28809,6,7,10984
28810,0,0,3739
28815,2,1,7046
28817,0,2,4226
28818,0,0,219
28827,3,1,10047
28828,0,0,7
28833,1,1,4691
28841,0,0,114
28845,5,5,13273
28850,7,2,1556
28851,0,0,1171
28855,12,6,5446
28862,0,0,5469
28868,2,3,2688
28878,1,0,1954
28890,0,0,3156
28891,13,5,4817
28922,4,9,5286
28935,0,0,270
28936,19,17,10362
28937,3,8,13021
28947,34,62,20574
28953,1,2,4206
28964,2,1,1961
28973,16,28,25000
28984,4,1,5439
28987,5,6,5106
28990,24,20,10045
28992,0,0,413
28997,0,0,2880
29004,0,0,799
29006,0,0,88
29007,1,2,4882
29016,12,3,8510
29023,3,7,4281
29035,5,4,1932
29038,0,0,229
29039,10,8,5691
29051,0,0,5130
29055,0,4,7613
29056,3,6,17419
29061,1,1,1229
29065,0,0,1348
29073,13,11,9585
29091,1,5,824
29104,1,0,1136
29115,8,3,1850
29122,0,0,604
29124,149,41,21684
29152,6,10,4221
29158,0,0,1663
29159,0,0,405
29170,1,0,833
29178,4,1,2225
29187,6,3,3213
29193,0,0,512
29208,3,0,400
29213,11,9,19151
29220,7,1,1294
29237,0,3,704
29241,21,9,35464
29246,0,0,3911
29258,14,9,4679
29260,13,13,25471
29262,0,2,2409
29280,3,2,905
29311,7,5,8438
29316,66,17,15307
29322,0,0,902
29324,10,9,6800
29351,0,1,2026
29354,8,4,1985
29356,1,1,2941
29364,24,71,39293
29366,65,7,10940
29377,0,0,374
29386,0,0,360
29387,20,9,7017
29390,8,9,11699
29391,0,1,7691
29392,22,3,4795
29401,26,23,16231
29411,0,2,4786
29412,5,6,4141
29414,15,21,7358
29424,15,4,3234
29434,25,16,15084
29456,5,2,6668
29494,4,3,9950
29544,0,1,2196
29559,0,1,23155
29594,82,28,12565
29604,0,1,1594
29605,22,3,5758
29622,6,10,7520
29627,0,6,10535
29631,0,0,1110
29642,3,8,4045
29671,0,0,1500
29672,0,1,1084
29678,0,2,1987
29692,0,1,33596
29712,0,0,8978
29745,2,1,1980
29819,0,0,270
29835,20,26,8792
29855,20,9,4726
29863,4,5,3710
29865,7,7,9631
29894,1,7,11954
29896,0,0,2610
29903,0,0,630
29936,5,10,3477
29962,9,5,11569
29974,0,0,116
29975,2,11,9629
29977,0,0,908
29993,8,8,19126
29997,0,1,1466
30003,6,10,13418
30059,18,29,18426
30070,5,1,6762
30097,0,0,712
30290,0,1,17219
30304,1,0,740
30306,6,6,5025
30308,12,5,5682
30321,24,32,17458
30332,0,0,2784
30333,1,3,2800
30338,3,0,1738
30365,4,1,1720
30379,3,1,2528
30386,0,0,5939
30391,5,6,4656
30418,110,35,15438
30428,11,2,13349
30431,1,7,4037
30436,4,10,12810
30456,0,1,7450
30471,0,0,245
30473,22,5,4677
30476,6,4,14130
30505,2,0,548
30543,3,0,2965
30546,3,0,2699
30553,0,0,2840
30556,0,0,2522
30584,13,4,6482
30585,0,1,8057
30593,2,2,3238
30617,0,0,4097
30638,32,10,9820
30654,0,0,100
30666,8,10,6572
30667,5,3,9120
30668,7,7,3211
30670,6,10,18543
30671,13,21,6728
30672,1,1,3792
30677,8,5,19292
30687,13,19,8307
30690,0,0,10339
30694,2,2,3067
30697,7,5,17070
30698,0,5,6426
30699,3,1,3464
30700,1,2,96
30710,4,24,10256
30732,4,5,1505
30739,4,3,9340
30741,1,4,6587
30747,8,8,5076
30749,0,0,3267
30757,10,3,12058
30758,28,3,4982
30767,5,3,11751
30782,1,1,4667
30802,6,0,1417
30803,3,8,6317
30825,2,2,2029
30834,2,0,807
30846,5,7,3568
30853,6,6,9514
30873,40,12,10030
30882,0,0,164
30929,0,0,572
30942,10,9,11955
30982,4,1,1066
31003,3,3,1047
31007,22,51,15150
31025,6,3,12954
31027,2,2,8803
31039,0,0,196
31041,18,28,13412
31050,0,0,2451
31062,18,11,6578
31064,0,0,12
31067,32,36,19064
31068,3,4,13137
31069,1,0,479
31089,0,0,270
31090,0,0,486
31095,11,25,15956
31101,0,1,9070
31108,0,0,214
31109,0,0,1520
31111,11,13,9015
31116,0,1,798
31123,0,0,20
31131,17,4,19749
31159,52,21,12372
31169,1,1,2114
31173,7,12,5272
31182,5,19,23476
31208,1,3,3089
31216,1,3,4234
31218,0,4,6318
31245,5,3,2642
31312,0,0,85
31316,26,28,15448
31336,0,1,24397
31348,8,1,8741
31361,0,1,732
31451,3,1,1758
31453,15,28,10523
31493,11,1,1403
31514,5,8,7776
31535,8,1,2140
31552,63,28,13318
31553,1,2,1564
31570,8,5,8657
31579,20,23,8987
31599,0,4,3875
31610,0,0,146
31642,2,6,14133
31645,1,2,1809
31653,0,0,2230
31696,1,0,5064
31720,5,13,11158
31751,0,1,251
31773,0,14,14575
31776,12,6,2519
31821,0,0,1
31835,36,26,24325
31864,0,1,561
31867,42,28,14537
31868,13,10,10866
31880,3,2,17818
31902,0,0,90
31909,38,104,40262
31910,1,3,3571
31952,23,19,21050
32029,0,1,422
32113,13,5,23993
32207,11,14,7454
32213,29,13,21939
32217,0,0,135
32233,2,0,1082
32273,0,0,1234
32306,0,0,258
32380,2,5,8241
32387,1,1,1248
32441,0,0,1594
32467,80,96,40796
32476,0,0,846
32522,2,22,19832
32567,0,0,528
32568,2,0,2882
32591,0,0,1036
32611,1,0,1663
32617,2,3,4822
32618,4,2,6186
32622,10,16,5361
32711,46,54,16994
32727,0,0,219
32779,0,1,2715
32806,0,2,1268
32816,12,2,29678
32844,0,0,244
32845,4,2,2299
32860,18,5,3983
32929,0,2,740
32941,1,3,754
32966,1,4,2196
33027,0,2,18192
33031,5,3,13726
33042,2,1,4873
33046,0,2,465
33065,0,0,1225
33078,0,2,2817
33100,2,1,3395
33108,0,2,365
33130,13,4,2523
33195,0,0,2590
33210,0,1,9688
33218,10,27,16933
33222,0,0,1583
33233,0,0,171
33249,0,0,93
33314,0,1,554
33315,3,2,1739
33337,1,0,305
33343,35,53,15073
33349,1,0,893
33357,9,5,19303
33362,27,13,10897
33363,0,0,80
33430,0,2,2030
33440,0,0,205
33442,1,9,9579
33447,2,0,5281
33448,5,3,3998
33465,0,0,1170
33478,0,5,7333
33480,0,0,11163
33481,61,35,16173
33484,0,0,742
33485,0,0,5960
33491,0,0,84
33502,0,0,1756
33507,1,0,127
33530,1,0,1831
33535,1,1,1152
33537,0,0,230
33544,9,27,17176
33549,0,0,748
33563,0,0,475
33569,0,0,353
33570,1,0,1026
33571,31,21,26808
33572,4,2,5799
33639,47,45,16422
33647,0,0,371
33648,7,17,12602
33668,2,3,1486
33671,0,0,8434
33706,44,43,13985
33707,6,7,13779
33709,16,47,15075
33710,3,0,7063
33713,75,48,17898
33718,1,0,433
33729,0,4,1596
33735,0,0,900
33739,2,4,1683
33754,0,0,90
33763,7,6,2419
33781,0,0,10835
33783,0,0,3055
33785,1,1,1033
33789,14,10,4433
33791,1,1,500
33793,16,36,26186
33794,0,0,2306
33796,0,0,5282
33797,1,4,4443
33809,0,0,324
33820,1,0,1932
33822,5,2,1527
33829,15,10,36909
33831,12,18,4840
33847,1,3,2957
33848,0,1,3402
33862,0,0,23042
33866,15,28,14622
33868,0,0,142
33870,1,1,1645
33873,1,0,18745
33894,1,4,3933
33905,1,3,3705
33907,0,0,53
33914,0,1,5861
33921,0,0,1570
33923,36,29,25797
33925,0,0,5128
33926,2,0,673
33927,15,11,6805
33931,1,0,139
33935,0,1,192
33942,1,0,7484
33947,5,26,17424
33950,0,0,1621
33951,4,2,8561
33952,74,14,13829
33953,13,6,13716
33958,24,28,9470
33963,5,2,1870
34006,5,6,6508
34007,0,0,540
34024,4,1,1873
34026,5,4,3471
34029,0,2,3560
34053,0,0,152
34060,0,0,12
34077,26,15,23276
34091,5,0,7701
34097,0,0,4
34116,9,4,3013
34129,3,9,2841
34130,0,0,7253
34158,0,1,718
34159,0,1,9986
34160,0,1,971
34161,0,10,9765
34166,4,0,2381
34169,0,0,117
34171,0,1,1321
34186,0,1,6960
34193,41,13,9867
34195,1,2,11613
34198,10,6,18313
34200,1,0,4177
34204,16,6,17619
34206,0,0,22
34211,1,2,5003
34226,14,13,4229
34232,4,1,1618
34237,0,0,423
34239,7,3,10457
34281,0,0,1230
34283,49,24,13181
34284,0,0,16801
34285,2,2,10274
34289,2,13,22016
34296,3,5,12923
34299,0,6,13620
34300,0,0,788
34322,19,6,31662
34324,25,15,7413
34325,0,0,1890
34334,0,0,280
34336,5,2,11603
34344,6,6,15319
34349,0,0,2
34357,0,0,377
34361,2,0,1578
34370,0,0,25695
34372,4,8,7340
34375,0,0,15
34377,0,0,680
34382,6,2,2701
34390,0,0,990
34393,9,10,21011
34395,0,0,154
34396,4,10,6924
34400,0,0,1167
34405,0,0,406
34409,21,12,11912
34412,0,0,38
34421,3,3,12137
34453,8,5,5547
34495,17,27,17183
34512,2,0,716
34514,0,0,142
34527,2,3,2387
34529,2,0,1127
34531,0,0,203
34532,0,0,4100
34534,0,1,477
34542,1,1,3863
34543,1,1,1330
34553,0,0,270
34556,1,4,10866
34557,12,0,2474
34559,0,0,270
34560,1,2,3503
34561,3,2,12853
34563,1,1,627
34564,1,0,299
34570,0,6,4555
34572,92,32,18824
34576,0,1,2267
34579,8,3,2447
34593,4,2,11082
34601,110,50,28551
34602,7,7,3302
34641,0,0,1039
34643,5,2,4695
34652,4,1,3510
34670,0,0,2064
34672,2,3,5023
34691,2,2,6530
34706,0,0,8862
34730,4,0,2213
34753,24,11,6763
34756,4,1,7064
34758,2,6,1367
34768,1,0,4962
34771,1,0,463
34773,21,6,8376
34782,0,2,1564
34783,2,1,1248
34784,72,63,31934
34785,11,13,9811
34787,8,10,19102
34809,1,0,505
34838,5,9,3807
34839,0,0,146
34870,102,55,20484
